movie_uri,movie,releaseDate,runtime,duration,language,budget,boxOffice_x,basedOn,basedOn_uri,IMDbID,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs,dbpedia_uri
http://www.wikidata.org/entity/Q109510969,Code 8: Part II,2024-02-28T00:00:00Z,100.0,100.0,English,,,,,tt14764464,m/code_8_part_ii,science fiction film,http://www.wikidata.org/entity/Q471839,"Stephen Amell, Robbie Amell, Aaron Abrams, Alex Mallari Jr., Moe Jeudy-Lamour","http://www.wikidata.org/entity/Q616960, http://www.wikidata.org/entity/Q926420, http://www.wikidata.org/entity/Q4661797, http://www.wikidata.org/entity/Q26710710, http://www.wikidata.org/entity/Q111586105",Jeff Chan,http://www.wikidata.org/entity/Q18698425,,,,,,,,,,,,,"superpower, superhuman quality","http://www.wikidata.org/entity/Q1047698, http://www.wikidata.org/entity/Q29604895",,,http://dbpedia.org/resource/Code_8:_Part_II
http://www.wikidata.org/entity/Q112084549,Wanted Man,2024-01-01T00:00:00Z,81.0,81.0,English,,,,,tt15791574,m/wanted_man,action film,http://www.wikidata.org/entity/Q188473,"Dolph Lundgren, Kelsey Grammer, Michael Paré, Roger Cross, Christina Villa, Aaron McPherson","http://www.wikidata.org/entity/Q181678, http://www.wikidata.org/entity/Q196560, http://www.wikidata.org/entity/Q672357, http://www.wikidata.org/entity/Q1093611, http://www.wikidata.org/entity/Q124312788, http://www.wikidata.org/entity/Q124312792",Dolph Lundgren,http://www.wikidata.org/entity/Q181678,,,"Dolph Lundgren, Craig Baumgarten","http://www.wikidata.org/entity/Q181678, http://www.wikidata.org/entity/Q25882613",Sacha Chaban,http://www.wikidata.org/entity/Q124312889,Joe M. Han,http://www.wikidata.org/entity/Q124312892,,,,,,,,,http://dbpedia.org/resource/Wanted_Man_(film)
http://www.wikidata.org/entity/Q112124784,Ordinary Angels,2024-02-23T00:00:00Z,117.0,117.0,English,,,,,tt4996328,m/ordinary_angels,drama film,http://www.wikidata.org/entity/Q130232,"Hilary Swank, Amy Acker, Nancy Travis, Tamala Jones, Drew Powell, Alan Ritchson, Skywalker Hughes, Dempsey Bryk, Emily Mitchell","http://www.wikidata.org/entity/Q93187, http://www.wikidata.org/entity/Q152773, http://www.wikidata.org/entity/Q233042, http://www.wikidata.org/entity/Q454035, http://www.wikidata.org/entity/Q3039407, http://www.wikidata.org/entity/Q926963, http://www.wikidata.org/entity/Q111107328, http://www.wikidata.org/entity/Q115565374, http://www.wikidata.org/entity/Q124653313",Jon Gunn,http://www.wikidata.org/entity/Q10307951,Lionsgate Films,http://www.wikidata.org/entity/Q17076072,"Roy Lee, David Beal, Kevin Downes, Dave Matthews, Andrew Erwin, Jon Erwin, Jon Berg","http://www.wikidata.org/entity/Q1990920, http://www.wikidata.org/entity/Q5231229, http://www.wikidata.org/entity/Q6396178, http://www.wikidata.org/entity/Q15804751, http://www.wikidata.org/entity/Q68783638, http://www.wikidata.org/entity/Q68783644, http://www.wikidata.org/entity/Q114241126",Pancho Burgos-Goizueta,http://www.wikidata.org/entity/Q124738502,Maya Bankovic,http://www.wikidata.org/entity/Q106401042,"Winnipeg, Albany","http://www.wikidata.org/entity/Q2135, http://www.wikidata.org/entity/Q24861","Vertigo Entertainment, Kingdom Story Company","http://www.wikidata.org/entity/Q3556262, http://www.wikidata.org/entity/Q85774518",,,,,http://dbpedia.org/resource/Ordinary_Angels_(film)
http://www.wikidata.org/entity/Q129652262,Disco's Revenge,2024-05-02T00:00:00Z,100.0,100.0,English,,,,,tt31828588,,,,,,,,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Disco's_Revenge
http://www.wikidata.org/entity/Q125299860,The 4:30 Movie,2024-01-01T00:00:00Z,87.0,87.0,English,,,,,tt28658276,m/the_4_30_movie,"comedy film, coming-of-age fiction","http://www.wikidata.org/entity/Q157443, http://www.wikidata.org/entity/Q2975633","Jason Lee, Justin Long, Austin Zajur","http://www.wikidata.org/entity/Q4960, http://www.wikidata.org/entity/Q298672, http://www.wikidata.org/entity/Q100262838",Kevin Smith,http://www.wikidata.org/entity/Q489831,,,,,,,Yaron Levy,http://www.wikidata.org/entity/Q104658280,,,,,,,,,http://dbpedia.org/resource/The_4:30_Movie
http://www.wikidata.org/entity/Q119892837,Summer Camp,2024-01-01T00:00:00Z,,,English,,,,,tt26928684,m/summer_camp_2024,comedy film,http://www.wikidata.org/entity/Q157443,"Diane Keaton, Nicole Richie, Beverly D'Angelo, Eugene Levy, Dennis Haysbert, Josh Peck, Kathy Bates, Alfre Woodard, Tom Wright, Betsy Sodaro","http://www.wikidata.org/entity/Q102642, http://www.wikidata.org/entity/Q232495, http://www.wikidata.org/entity/Q234551, http://www.wikidata.org/entity/Q312129, http://www.wikidata.org/entity/Q350208, http://www.wikidata.org/entity/Q311779, http://www.wikidata.org/entity/Q544465, http://www.wikidata.org/entity/Q526620, http://www.wikidata.org/entity/Q1647937, http://www.wikidata.org/entity/Q4898332",Castille Landon,http://www.wikidata.org/entity/Q60068685,"InterCom, Roadside Attractions","http://www.wikidata.org/entity/Q1097348, http://www.wikidata.org/entity/Q7339672",Diane Keaton,http://www.wikidata.org/entity/Q102642,Tom Howe,http://www.wikidata.org/entity/Q97171478,,,,,,,,,,,http://dbpedia.org/resource/Summer_Camp
http://www.wikidata.org/entity/Q116442637,Magpie,2024-03-09T00:00:00Z,,,English,,,,,tt20202324,m/magpie_2024,"drama film, thriller film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q2484376","Alistair Petrie, Daisy Ridley, Matilda Lutz, Shazad Latif, Pippa Bennett-Warner","http://www.wikidata.org/entity/Q4727316, http://www.wikidata.org/entity/Q16738674, http://www.wikidata.org/entity/Q17285089, http://www.wikidata.org/entity/Q7491731, http://www.wikidata.org/entity/Q7197468",Sam Yates,http://www.wikidata.org/entity/Q16000026,,,Daisy Ridley,http://www.wikidata.org/entity/Q16738674,Isobel Waller-Bridge,http://www.wikidata.org/entity/Q75585950,,,,,,,,,,,http://dbpedia.org/resource/Magpie
http://www.wikidata.org/entity/Q124728817,Snack Shack,2024-03-15T00:00:00Z,,,English,,,,,tt22004344,m/snack_shack,"comedy film, coming-of-age film","http://www.wikidata.org/entity/Q157443, http://www.wikidata.org/entity/Q102429885","Gillian Vigman, David Costabile, Nick Robinson, J. D. Evermore, Gabriel LaBelle, Conor Sherry, Mika Abdalla","http://www.wikidata.org/entity/Q2395069, http://www.wikidata.org/entity/Q2680038, http://www.wikidata.org/entity/Q2985242, http://www.wikidata.org/entity/Q17385901, http://www.wikidata.org/entity/Q110974288, http://www.wikidata.org/entity/Q124789414, http://www.wikidata.org/entity/Q64216382",Adam Rehmeier,http://www.wikidata.org/entity/Q114955858,Republic Pictures,http://www.wikidata.org/entity/Q774682,Jordan Foley,http://www.wikidata.org/entity/Q6276528,Keegan DeWitt,http://www.wikidata.org/entity/Q6382705,,,Nebraska City,http://www.wikidata.org/entity/Q286025,,,,,,,http://dbpedia.org/resource/Snack_Shack
http://www.wikidata.org/entity/Q108809531,Haunting of the Queen Mary,2024-04-18T00:00:00Z,125.0,125.0,English,,,,,tt3463938,m/haunting_of_the_queen_mary,horror film,http://www.wikidata.org/entity/Q200092,"Alice Eve, Angus Wright, Jim Piddock, Nell Hudson, Joel Fry, Lenny Rush","http://www.wikidata.org/entity/Q232786, http://www.wikidata.org/entity/Q4764269, http://www.wikidata.org/entity/Q10306924, http://www.wikidata.org/entity/Q17987425, http://www.wikidata.org/entity/Q16208371, http://www.wikidata.org/entity/Q115271401",Gary Shore,http://www.wikidata.org/entity/Q20920237,"Vertigo Films, Vertigo Média","http://www.wikidata.org/entity/Q4010298, http://www.wikidata.org/entity/Q28871047","Nigel Sinclair, Lars Sylvest, Laurie Cook, Thorsten Schumacher, Jason Newmark, Mali Elfman","http://www.wikidata.org/entity/Q14946922, http://www.wikidata.org/entity/Q28920801, http://www.wikidata.org/entity/Q123249034, http://www.wikidata.org/entity/Q79709291, http://www.wikidata.org/entity/Q95808340, http://www.wikidata.org/entity/Q105752534","Jason Livesay, Nolan Livesay","http://www.wikidata.org/entity/Q123593851, http://www.wikidata.org/entity/Q123593855",Isaac Bauman,http://www.wikidata.org/entity/Q123597570,,,,,,,,,http://dbpedia.org/resource/The_Queen_Mary_(film)
http://www.wikidata.org/entity/Q124459715,High Tide,2024-03-08T00:00:00Z,101.0,101.0,English,,,,,tt16409868,m/high_tide_2024,,,,,,,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/High_Tide
http://www.wikidata.org/entity/Q123975057,Scrambled,2024-02-02T00:00:00Z,,,English,,,,,tt21270966,m/scrambled_2023,,,,,Leah McKendrick,http://www.wikidata.org/entity/Q124305817,,,,,,,,,,,,,,,,,http://dbpedia.org/resource/Scrambled
http://www.wikidata.org/entity/Q111538862,Civil War,2024-03-14T00:00:00Z,109.0,109.0,English,50000000.0,,,,tt17279496,m/civil_war_2024,"drama film, action film, dystopian film","http://www.wikidata.org/entity/Q130232, http://www.wikidata.org/entity/Q188473, http://www.wikidata.org/entity/Q20443008","Kirsten Dunst, Nelson Lee, Jesse Plemons, Evan Lai, Nick Offerman, Wagner Moura, Stephen McKinley Henderson, Cailee Spaeny, Sonoya Mizuno, Karl Glusman, Jefferson White, Jin Ha, Edmund Donovan, Jonica T. Gibbs, Greg Hill, Juani Feliz","http://www.wikidata.org/entity/Q76478, http://www.wikidata.org/entity/Q465406, http://www.wikidata.org/entity/Q1138674, http://www.wikidata.org/entity/Q23691927, http://www.wikidata.org/entity/Q1985488, http://www.wikidata.org/entity/Q922503, http://www.wikidata.org/entity/Q2267853, http://www.wikidata.org/entity/Q43387663, http://www.wikidata.org/entity/Q19665276, http://www.wikidata.org/entity/Q20993783, http://www.wikidata.org/entity/Q67983845, http://www.wikidata.org/entity/Q88834138, http://www.wikidata.org/entity/Q90154157, http://www.wikidata.org/entity/Q96741403, http://www.wikidata.org/entity/Q107549328, http://www.wikidata.org/entity/Q110272798",Alex Garland,http://www.wikidata.org/entity/Q542634,Fórum Hungary,http://www.wikidata.org/entity/Q1005887,"Andrew Macdonald, Gregory Goodman","http://www.wikidata.org/entity/Q506124, http://www.wikidata.org/entity/Q5606941","Geoff Barrow, Ben Salisbury","http://www.wikidata.org/entity/Q1373294, http://www.wikidata.org/entity/Q18921422",Rob Hardy,http://www.wikidata.org/entity/Q21809907,"London, Atlanta","http://www.wikidata.org/entity/Q84, http://www.wikidata.org/entity/Q23556",,,,,,,http://dbpedia.org/resource/Civil_War_(upcoming_film)
