subject,predicate,object
http://www.wikidata.org/entity/Q115766625,producers,David Ayer
http://www.wikidata.org/entity/Q115766625,producers,Chris Long
http://www.wikidata.org/entity/Q115766625,producers,Bill Block
http://www.wikidata.org/entity/Q126393406,producers,nan
http://www.wikidata.org/entity/Q116032682,producers,Kevin Turen
http://www.wikidata.org/entity/Q116032682,producers,Mia Goth
http://www.wikidata.org/entity/Q124848124,producers,nan
http://www.wikidata.org/entity/Q124848219,producers,nan
http://www.wikidata.org/entity/Q113043714,producers,Michael Mann
http://www.wikidata.org/entity/Q113043714,producers,Lars Sylvest
http://www.wikidata.org/entity/Q113043714,producers,Monika Bacardi
http://www.wikidata.org/entity/Q113043714,producers,Thorsten Schumacher
http://www.wikidata.org/entity/Q113043714,producers,Andrea Iervolino
http://www.wikidata.org/entity/Q113043714,producers,John Lesher
http://www.wikidata.org/entity/Q124739624,producers,nan
http://www.wikidata.org/entity/Q124848239,producers,nan
http://www.wikidata.org/entity/Q130615214,producers,nan
http://www.wikidata.org/entity/Q123241538,producers,nan
http://www.wikidata.org/entity/Q130301615,producers,nan
http://www.wikidata.org/entity/Q112609799,producers,Jerry Seinfeld
http://www.wikidata.org/entity/Q112609799,producers,Spike Feresten
http://www.wikidata.org/entity/Q121515216,producers,nan
http://www.wikidata.org/entity/Q124354651,producers,nan
http://www.wikidata.org/entity/Q108179022,producers,nan
http://www.wikidata.org/entity/Q130752116,producers,nan
http://www.wikidata.org/entity/Q123022311,producers,Jonathan Sanger
http://www.wikidata.org/entity/Q116507926,producers,Alison Owen
http://www.wikidata.org/entity/Q116507926,producers,Debra Hayward
http://www.wikidata.org/entity/Q124460663,producers,nan
http://www.wikidata.org/entity/Q113633105,producers,nan
http://www.wikidata.org/entity/Q123690367,producers,nan
http://www.wikidata.org/entity/Q124409344,producers,Steven Paul
http://www.wikidata.org/entity/Q131195943,producers,nan
http://www.wikidata.org/entity/Q123685382,producers,Pippa Cross
http://www.wikidata.org/entity/Q123685382,producers,Stephen Cookson
http://www.wikidata.org/entity/Q124813590,producers,nan
http://www.wikidata.org/entity/Q124459714,producers,Nicole Riegel
http://www.wikidata.org/entity/Q124445613,producers,nan
http://www.wikidata.org/entity/Q130928680,producers,David Michael Latt
http://www.wikidata.org/entity/Q130928680,producers,David Rimawi
http://www.wikidata.org/entity/Q126687807,producers,nan
http://www.wikidata.org/entity/Q125572163,producers,nan
http://www.wikidata.org/entity/Q127649952,producers,nan
http://www.wikidata.org/entity/Q117357033,producers,Saïd Ben Saïd
http://www.wikidata.org/entity/Q117357033,producers,Martin Katz
http://www.wikidata.org/entity/Q124849811,producers,nan
http://www.wikidata.org/entity/Q124849849,producers,nan
http://www.wikidata.org/entity/Q124849742,producers,nan
http://www.wikidata.org/entity/Q125883403,producers,Jon Berg
http://www.wikidata.org/entity/Q124849902,producers,nan
http://www.wikidata.org/entity/Q124849917,producers,nan
http://www.wikidata.org/entity/Q114870304,producers,nan
http://www.wikidata.org/entity/Q122933268,producers,Stacey Sher
